track_name,artist_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Imposters of Life's Magazine,The Idle Race,spotify:track:5pdeZYqVRS0ptLxRYnfYh4,0.587,0.696,11,-7.152,1,0.0329,0.569,0.164,0.309,0.7,137.208,audio_features,5pdeZYqVRS0ptLxRYnfYh4,https://api.spotify.com/v1/tracks/5pdeZYqVRS0ptLxRYnfYh4,https://api.spotify.com/v1/audio-analysis/5pdeZYqVRS0ptLxRYnfYh4,141173,4
Guess Who I Saw Today,Laura Lee,spotify:track:7k0wdaTQQosPQRbMR9d7fC,0.386,0.494,10,-11.563,1,0.046,0.421,6.14e-05,0.118,0.544,81.462,audio_features,7k0wdaTQQosPQRbMR9d7fC,https://api.spotify.com/v1/tracks/7k0wdaTQQosPQRbMR9d7fC,https://api.spotify.com/v1/audio-analysis/7k0wdaTQQosPQRbMR9d7fC,233867,3
Choo Choo Train,Doris Day,spotify:track:4rUkicmCyevxsVJdCb4r7p,0.82,0.557,1,-6.359,0,0.062,0.76,2.63e-06,0.0702,0.963,131.95,audio_features,4rUkicmCyevxsVJdCb4r7p,https://api.spotify.com/v1/tracks/4rUkicmCyevxsVJdCb4r7p,https://api.spotify.com/v1/audio-analysis/4rUkicmCyevxsVJdCb4r7p,144640,4
Cocktails For Two,Spike Jones,spotify:track:3D5JsZgAd349lWmGjxkKBl,0.602,0.335,0,-8.304,1,0.386,0.985,0.00379,0.098,0.566,148.332,audio_features,3D5JsZgAd349lWmGjxkKBl,https://api.spotify.com/v1/tracks/3D5JsZgAd349lWmGjxkKBl,https://api.spotify.com/v1/audio-analysis/3D5JsZgAd349lWmGjxkKBl,178907,4
Bad Behavior,Mexican Dubwiser,spotify:track:5VKeWk2bkAsbEyvOlhg01w,0.692,0.893,7,-6.019,1,0.0317,0.0111,2.67e-05,0.0667,0.952,130.015,audio_features,5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/tracks/5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/audio-analysis/5VKeWk2bkAsbEyvOlhg01w,226213,4
Bad Behavior,Myron Glasper,spotify:track:5VKeWk2bkAsbEyvOlhg01w,0.692,0.893,7,-6.019,1,0.0317,0.0111,2.67e-05,0.0667,0.952,130.015,audio_features,5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/tracks/5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/audio-analysis/5VKeWk2bkAsbEyvOlhg01w,226213,4
Bad Behavior,Ulises Lozano,spotify:track:5VKeWk2bkAsbEyvOlhg01w,0.692,0.893,7,-6.019,1,0.0317,0.0111,2.67e-05,0.0667,0.952,130.015,audio_features,5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/tracks/5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/audio-analysis/5VKeWk2bkAsbEyvOlhg01w,226213,4
Bad Behavior,Billy Gould,spotify:track:5VKeWk2bkAsbEyvOlhg01w,0.692,0.893,7,-6.019,1,0.0317,0.0111,2.67e-05,0.0667,0.952,130.015,audio_features,5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/tracks/5VKeWk2bkAsbEyvOlhg01w,https://api.spotify.com/v1/audio-analysis/5VKeWk2bkAsbEyvOlhg01w,226213,4
Things We Lost in the Fire,Bastille,spotify:track:1x8Jkja0YFqibq2mXQaURh,0.587,0.918,4,-4.878,0,0.0581,0.0636,0.0,0.267,0.629,134.055,audio_features,1x8Jkja0YFqibq2mXQaURh,https://api.spotify.com/v1/tracks/1x8Jkja0YFqibq2mXQaURh,https://api.spotify.com/v1/audio-analysis/1x8Jkja0YFqibq2mXQaURh,240747,4
Can't Get Enough (Remastered Album Version),Bad Company,spotify:track:3tXzOcxvj5XAjwiTiRWUGP,0.662,0.763,0,-7.475,1,0.0397,0.132,0.0013,0.067,0.699,126.333,audio_features,3tXzOcxvj5XAjwiTiRWUGP,https://api.spotify.com/v1/tracks/3tXzOcxvj5XAjwiTiRWUGP,https://api.spotify.com/v1/audio-analysis/3tXzOcxvj5XAjwiTiRWUGP,254400,4
"MacArthur Park Suite: MacArthur Park/One Of A Kind/Heavens Knows/MacArthur Park Reprise - DJ Promo 12"" Version",Donna Summer,spotify:track:5p6LhiO3OioqXoMVjfPMcm,0.654,0.828,4,-8.068,0,0.0466,0.136,0.00207,0.058,0.654,131.294,audio_features,5p6LhiO3OioqXoMVjfPMcm,https://api.spotify.com/v1/tracks/5p6LhiO3OioqXoMVjfPMcm,https://api.spotify.com/v1/audio-analysis/5p6LhiO3OioqXoMVjfPMcm,1055400,4
"Hot Stuff - 12"" Version",Donna Summer,spotify:track:0I9KnKdIVz8envRSA6yGZL,0.808,0.881,0,-8.249,1,0.0338,0.00513,0.0127,0.0688,0.963,120.392,audio_features,0I9KnKdIVz8envRSA6yGZL,https://api.spotify.com/v1/tracks/0I9KnKdIVz8envRSA6yGZL,https://api.spotify.com/v1/audio-analysis/0I9KnKdIVz8envRSA6yGZL,407053,4
Bad Girls,Donna Summer,spotify:track:3fFn20kuXE7NjqYKOtW8As,0.868,0.818,2,-9.212,0,0.0382,0.00812,0.000801,0.409,0.97,120.463,audio_features,3fFn20kuXE7NjqYKOtW8As,https://api.spotify.com/v1/tracks/3fFn20kuXE7NjqYKOtW8As,https://api.spotify.com/v1/audio-analysis/3fFn20kuXE7NjqYKOtW8As,295520,4
"No More Tears (Enough Is Enough) - 12"" Version",Donna Summer,spotify:track:4A5ay8zh9AirZmyJr4V2BE,0.644,0.782,7,-8.405,0,0.0489,0.0681,9.71e-05,0.135,0.4,135.048,audio_features,4A5ay8zh9AirZmyJr4V2BE,https://api.spotify.com/v1/tracks/4A5ay8zh9AirZmyJr4V2BE,https://api.spotify.com/v1/audio-analysis/4A5ay8zh9AirZmyJr4V2BE,704813,4
"No More Tears (Enough Is Enough) - 12"" Version",Barbra Streisand,spotify:track:4A5ay8zh9AirZmyJr4V2BE,0.644,0.782,7,-8.405,0,0.0489,0.0681,9.71e-05,0.135,0.4,135.048,audio_features,4A5ay8zh9AirZmyJr4V2BE,https://api.spotify.com/v1/tracks/4A5ay8zh9AirZmyJr4V2BE,https://api.spotify.com/v1/audio-analysis/4A5ay8zh9AirZmyJr4V2BE,704813,4
One Room Paradise,The Raeletts,spotify:track:0iAN6NnAs3WhEKfbU2Xh4E,0.417,0.687,10,-4.479,0,0.104,0.734,8.79e-06,0.464,0.743,92.187,audio_features,0iAN6NnAs3WhEKfbU2Xh4E,https://api.spotify.com/v1/tracks/0iAN6NnAs3WhEKfbU2Xh4E,https://api.spotify.com/v1/audio-analysis/0iAN6NnAs3WhEKfbU2Xh4E,103664,4
Bad Romance,Lady Gaga,spotify:track:6MjiVEJy1YVuJNFu72OH61,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,audio_features,6MjiVEJy1YVuJNFu72OH61,https://api.spotify.com/v1/tracks/6MjiVEJy1YVuJNFu72OH61,https://api.spotify.com/v1/audio-analysis/6MjiVEJy1YVuJNFu72OH61,294640,4
Bad Sweet Pony,EUT,spotify:track:7EPeqNVjpEYLmwka3Eo5Q0,0.644,0.567,6,-7.832,0,0.0268,0.00461,0.0184,0.376,0.847,128.018,audio_features,7EPeqNVjpEYLmwka3Eo5Q0,https://api.spotify.com/v1/tracks/7EPeqNVjpEYLmwka3Eo5Q0,https://api.spotify.com/v1/audio-analysis/7EPeqNVjpEYLmwka3Eo5Q0,213400,4
Speedboats,Audio Lotion,spotify:track:0V4AHXjmCvb76uDxXy2ZNb,0.36,0.908,6,-9.305,1,0.053,0.00131,0.824,0.127,0.43,131.895,audio_features,0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/tracks/0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/audio-analysis/0V4AHXjmCvb76uDxXy2ZNb,204920,4
Speedboats,Rene Luther,spotify:track:0V4AHXjmCvb76uDxXy2ZNb,0.36,0.908,6,-9.305,1,0.053,0.00131,0.824,0.127,0.43,131.895,audio_features,0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/tracks/0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/audio-analysis/0V4AHXjmCvb76uDxXy2ZNb,204920,4
Speedboats,Alex Gamma,spotify:track:0V4AHXjmCvb76uDxXy2ZNb,0.36,0.908,6,-9.305,1,0.053,0.00131,0.824,0.127,0.43,131.895,audio_features,0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/tracks/0V4AHXjmCvb76uDxXy2ZNb,https://api.spotify.com/v1/audio-analysis/0V4AHXjmCvb76uDxXy2ZNb,204920,4
Bakerman,Laid Back,spotify:track:5bdHJ1zK6BcqgPuvawYhJi,0.891,0.483,5,-7.478,1,0.0389,0.0501,0.229,0.0643,0.925,120.548,audio_features,5bdHJ1zK6BcqgPuvawYhJi,https://api.spotify.com/v1/tracks/5bdHJ1zK6BcqgPuvawYhJi,https://api.spotify.com/v1/audio-analysis/5bdHJ1zK6BcqgPuvawYhJi,281987,4
Monster,You Say Party! We Say Die!,spotify:track:6eKn9ohpv0GxSbWu8Jk1pj,0.417,0.801,0,-5.941,1,0.033,0.0619,0.000778,0.0886,0.402,147.085,audio_features,6eKn9ohpv0GxSbWu8Jk1pj,https://api.spotify.com/v1/tracks/6eKn9ohpv0GxSbWu8Jk1pj,https://api.spotify.com/v1/audio-analysis/6eKn9ohpv0GxSbWu8Jk1pj,220720,4
Automatic,Dead Disco,spotify:track:3VlU3x5y4c4gQK8fTopwZO,0.455,0.816,0,-7.04,1,0.0545,0.00131,0.256,0.34,0.37,144.95,audio_features,3VlU3x5y4c4gQK8fTopwZO,https://api.spotify.com/v1/tracks/3VlU3x5y4c4gQK8fTopwZO,https://api.spotify.com/v1/audio-analysis/3VlU3x5y4c4gQK8fTopwZO,203067,4
Defenceless,Waldeck,spotify:track:63XeChzgixMHnsNwSMkTfe,0.802,0.346,10,-10.57,0,0.0663,0.0225,0.00877,0.0811,0.45,82.34,audio_features,63XeChzgixMHnsNwSMkTfe,https://api.spotify.com/v1/tracks/63XeChzgixMHnsNwSMkTfe,https://api.spotify.com/v1/audio-analysis/63XeChzgixMHnsNwSMkTfe,267093,4
Balkan Qoulou - Shazalakazoo Remix,Watcha Clan,spotify:track:02WYQTEtbxW93MAQism8vN,0.681,0.897,9,-4.027,0,0.322,0.00506,0.252,0.045,0.964,179.972,audio_features,02WYQTEtbxW93MAQism8vN,https://api.spotify.com/v1/tracks/02WYQTEtbxW93MAQism8vN,https://api.spotify.com/v1/audio-analysis/02WYQTEtbxW93MAQism8vN,245667,4
Hound Dog,Big Mama Thornton,spotify:track:21qlCjNYLq9jPRR15v4Jyo,0.552,0.542,9,-10.862,1,0.0977,0.704,3.59e-05,0.355,0.784,133.313,audio_features,21qlCjNYLq9jPRR15v4Jyo,https://api.spotify.com/v1/tracks/21qlCjNYLq9jPRR15v4Jyo,https://api.spotify.com/v1/audio-analysis/21qlCjNYLq9jPRR15v4Jyo,181000,4
Je Veux De L'Amour - 1990 Remastered Version,Raymond Van Het Groenewoud,spotify:track:0ceB9cFxjucAskudWVxVIP,0.53,0.389,0,-9.4,1,0.0718,0.684,0.0,0.289,0.272,120.831,audio_features,0ceB9cFxjucAskudWVxVIP,https://api.spotify.com/v1/tracks/0ceB9cFxjucAskudWVxVIP,https://api.spotify.com/v1/audio-analysis/0ceB9cFxjucAskudWVxVIP,275773,3
Mayflower May,Marissa Nadler,spotify:track:5nMQ2PETt4TEAeWYmZTxSJ,0.269,0.206,3,-16.084,0,0.0328,0.928,0.000831,0.114,0.0948,145.983,audio_features,5nMQ2PETt4TEAeWYmZTxSJ,https://api.spotify.com/v1/tracks/5nMQ2PETt4TEAeWYmZTxSJ,https://api.spotify.com/v1/audio-analysis/5nMQ2PETt4TEAeWYmZTxSJ,201373,3
Annabelle Lee,Marissa Nadler,spotify:track:4t08i4KiFZZIBHGcw1bOY6,0.179,0.214,0,-16.681,0,0.0346,0.908,0.585,0.094,0.103,177.912,audio_features,4t08i4KiFZZIBHGcw1bOY6,https://api.spotify.com/v1/tracks/4t08i4KiFZZIBHGcw1bOY6,https://api.spotify.com/v1/audio-analysis/4t08i4KiFZZIBHGcw1bOY6,315333,4
Brazil Is Here,Foals,spotify:track:1NA03wYEAv3vMu72bPFOlm,0.625,0.918,7,-6.014,1,0.034,0.194,0.665,0.048,0.72,135.992,audio_features,1NA03wYEAv3vMu72bPFOlm,https://api.spotify.com/v1/tracks/1NA03wYEAv3vMu72bPFOlm,https://api.spotify.com/v1/audio-analysis/1NA03wYEAv3vMu72bPFOlm,261827,4
Memories,Waldeck,spotify:track:0gDWgUpmcRyIb9yBxeaGQj,0.874,0.578,0,-5.441,0,0.0636,0.393,0.000237,0.195,0.656,95.972,audio_features,0gDWgUpmcRyIb9yBxeaGQj,https://api.spotify.com/v1/tracks/0gDWgUpmcRyIb9yBxeaGQj,https://api.spotify.com/v1/audio-analysis/0gDWgUpmcRyIb9yBxeaGQj,230326,4
Baleen Morning,Balmorhea,spotify:track:2sTZHjQgxESp9RxWFhWDeD,0.516,0.36,0,-12.521,1,0.0301,0.903,0.908,0.189,0.256,77.598,audio_features,2sTZHjQgxESp9RxWFhWDeD,https://api.spotify.com/v1/tracks/2sTZHjQgxESp9RxWFhWDeD,https://api.spotify.com/v1/audio-analysis/2sTZHjQgxESp9RxWFhWDeD,206716,4
Attesa - Nils Frahm Rework,Balmorhea,spotify:track:4SO43SYOg5cP2m0UTLXg6U,0.301,0.45,5,-20.842,0,0.0346,0.98,0.877,0.171,0.0933,119.915,audio_features,4SO43SYOg5cP2m0UTLXg6U,https://api.spotify.com/v1/tracks/4SO43SYOg5cP2m0UTLXg6U,https://api.spotify.com/v1/audio-analysis/4SO43SYOg5cP2m0UTLXg6U,251733,4
Bamako,Songhoy Blues,spotify:track:4MtkmKfOfv9fPdS1nJCWgb,0.757,0.792,4,-7.919,0,0.193,0.0321,7.14e-05,0.0997,0.908,118.548,audio_features,4MtkmKfOfv9fPdS1nJCWgb,https://api.spotify.com/v1/tracks/4MtkmKfOfv9fPdS1nJCWgb,https://api.spotify.com/v1/audio-analysis/4MtkmKfOfv9fPdS1nJCWgb,220133,4
Banana Splits (The Tra La La Song) [as heard in the movie Kick Ass],The Dickies,spotify:track:3m2udfg8tAshZEWqHGjIxA,0.441,0.956,9,-4.547,1,0.104,0.0421,2.32e-05,0.325,0.874,108.538,audio_features,3m2udfg8tAshZEWqHGjIxA,https://api.spotify.com/v1/tracks/3m2udfg8tAshZEWqHGjIxA,https://api.spotify.com/v1/audio-analysis/3m2udfg8tAshZEWqHGjIxA,102151,4
Knights In White Satin,The Dickies,spotify:track:49uSdyO8ndwYXCm0DXKfhp,0.469,0.951,9,-4.1,1,0.0479,0.0296,0.0,0.154,0.568,101.182,audio_features,49uSdyO8ndwYXCm0DXKfhp,https://api.spotify.com/v1/tracks/49uSdyO8ndwYXCm0DXKfhp,https://api.spotify.com/v1/audio-analysis/49uSdyO8ndwYXCm0DXKfhp,166974,4
Caribbean Moon - 2003 Remaster,Kevin Ayers,spotify:track:1PWsc7CHLRe2Dt8PJCOiIf,0.74,0.651,4,-12.217,1,0.138,0.617,9.92e-06,0.349,0.829,134.97,audio_features,1PWsc7CHLRe2Dt8PJCOiIf,https://api.spotify.com/v1/tracks/1PWsc7CHLRe2Dt8PJCOiIf,https://api.spotify.com/v1/audio-analysis/1PWsc7CHLRe2Dt8PJCOiIf,185358,4
Cruel Summer,Bananarama,spotify:track:7MVJ3PJZXiWdrgAB88fUvX,0.697,0.828,1,-8.796,0,0.0266,0.343,0.0154,0.271,0.926,108.367,audio_features,7MVJ3PJZXiWdrgAB88fUvX,https://api.spotify.com/v1/tracks/7MVJ3PJZXiWdrgAB88fUvX,https://api.spotify.com/v1/audio-analysis/7MVJ3PJZXiWdrgAB88fUvX,215400,4
Robert De Niro's Waiting,Bananarama,spotify:track:54bwQKQJRVckJGBKuns8MI,0.707,0.753,7,-8.545,1,0.0262,0.182,0.000362,0.299,0.923,130.214,audio_features,54bwQKQJRVckJGBKuns8MI,https://api.spotify.com/v1/tracks/54bwQKQJRVckJGBKuns8MI,https://api.spotify.com/v1/audio-analysis/54bwQKQJRVckJGBKuns8MI,223600,4
Bandido,Azucar Moreno,spotify:track:2rHhKu1hW8uqyr7LSrRn8E,0.735,0.817,1,-8.595,1,0.036,0.0414,5.14e-06,0.806,0.799,127.912,audio_features,2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/tracks/2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/audio-analysis/2rHhKu1hW8uqyr7LSrRn8E,182867,4
A Deeper Love,Clivilles & Cole,spotify:track:7CVMGgNjOiyp0PMCxCHnPN,0.82,0.835,11,-6.408,1,0.0758,0.0399,0.000114,0.291,0.166,120.98,audio_features,7CVMGgNjOiyp0PMCxCHnPN,https://api.spotify.com/v1/tracks/7CVMGgNjOiyp0PMCxCHnPN,https://api.spotify.com/v1/audio-analysis/7CVMGgNjOiyp0PMCxCHnPN,336613,4
Pride (In the Name of Love),Clivilles & Cole,spotify:track:7wD643Kbds0V3DAinpDVer,0.716,0.933,7,-7.832,1,0.0424,0.0195,0.488,0.682,0.896,128.577,audio_features,7wD643Kbds0V3DAinpDVer,https://api.spotify.com/v1/tracks/7wD643Kbds0V3DAinpDVer,https://api.spotify.com/v1/audio-analysis/7wD643Kbds0V3DAinpDVer,213000,4
Shake Your Rump To The Funk,The Bar-Kays,spotify:track:0dyUTKXe5tDfSIgNCqArYw,0.726,0.907,4,-5.604,1,0.0377,0.0157,2.47e-05,0.0339,0.784,113.45,audio_features,0dyUTKXe5tDfSIgNCqArYw,https://api.spotify.com/v1/tracks/0dyUTKXe5tDfSIgNCqArYw,https://api.spotify.com/v1/audio-analysis/0dyUTKXe5tDfSIgNCqArYw,256387,4
Woman,Barrabas,spotify:track:0UjbqQK07aPF3Cn086sALt,0.703,0.595,7,-13.707,1,0.1,0.0125,0.0128,0.0537,0.838,124.14,audio_features,0UjbqQK07aPF3Cn086sALt,https://api.spotify.com/v1/tracks/0UjbqQK07aPF3Cn086sALt,https://api.spotify.com/v1/audio-analysis/0UjbqQK07aPF3Cn086sALt,304040,4
I'm Gonna Love You Just A Little More Baby - Single Version,Barry White,spotify:track:6EOvsIiqfHJNC7ht5QmAkc,0.626,0.48,7,-14.167,1,0.0536,0.0333,8.02e-05,0.121,0.728,87.655,audio_features,6EOvsIiqfHJNC7ht5QmAkc,https://api.spotify.com/v1/tracks/6EOvsIiqfHJNC7ht5QmAkc,https://api.spotify.com/v1/audio-analysis/6EOvsIiqfHJNC7ht5QmAkc,233200,4
Bus Stop,Basement Birds,spotify:track:7Esn4sBjWulwaodjtzxhZ8,0.721,0.669,11,-7.0,1,0.0309,0.644,1.13e-05,0.131,0.923,90.961,audio_features,7Esn4sBjWulwaodjtzxhZ8,https://api.spotify.com/v1/tracks/7Esn4sBjWulwaodjtzxhZ8,https://api.spotify.com/v1/audio-analysis/7Esn4sBjWulwaodjtzxhZ8,167400,4
Bashed Out,This Is The Kit,spotify:track:3rL2pNDUUuMWmxwQTUAenG,0.493,0.335,4,-13.179,0,0.0315,0.955,0.0954,0.104,0.189,136.606,audio_features,3rL2pNDUUuMWmxwQTUAenG,https://api.spotify.com/v1/tracks/3rL2pNDUUuMWmxwQTUAenG,https://api.spotify.com/v1/audio-analysis/3rL2pNDUUuMWmxwQTUAenG,221120,4
Magic Spell,This Is The Kit,spotify:track:0ZUJvm3XAQjDONoT1Fju2j,0.63,0.593,4,-10.37,0,0.0492,0.91,0.471,0.107,0.403,118.274,audio_features,0ZUJvm3XAQjDONoT1Fju2j,https://api.spotify.com/v1/tracks/0ZUJvm3XAQjDONoT1Fju2j,https://api.spotify.com/v1/audio-analysis/0ZUJvm3XAQjDONoT1Fju2j,260008,4
Di Black Petty Booshwah,Linton Kwesi Johnson,spotify:track:6c8YgjvsbUlTXZuL8aPWYb,0.933,0.265,4,-14.342,1,0.35,0.0728,0.000382,0.0587,0.813,129.779,audio_features,6c8YgjvsbUlTXZuL8aPWYb,https://api.spotify.com/v1/tracks/6c8YgjvsbUlTXZuL8aPWYb,https://api.spotify.com/v1/audio-analysis/6c8YgjvsbUlTXZuL8aPWYb,227493,4
Inglan Is A Bitch,Linton Kwesi Johnson,spotify:track:5iwUnkmGJFtx88nTR3VIQ9,0.885,0.305,7,-15.75,1,0.429,0.0556,5.08e-05,0.0776,0.575,137.506,audio_features,5iwUnkmGJFtx88nTR3VIQ9,https://api.spotify.com/v1/tracks/5iwUnkmGJFtx88nTR3VIQ9,https://api.spotify.com/v1/audio-analysis/5iwUnkmGJFtx88nTR3VIQ9,326373,4
Batdance,Prince,spotify:track:4DbUk1qwcz9KKcUY4t8f8u,0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,audio_features,4DbUk1qwcz9KKcUY4t8f8u,https://api.spotify.com/v1/tracks/4DbUk1qwcz9KKcUY4t8f8u,https://api.spotify.com/v1/audio-analysis/4DbUk1qwcz9KKcUY4t8f8u,373733,4
Bela Lugosi’s Dead,Bauhaus,spotify:track:0JfWS5txNJcbTHnJavTImO,0.458,0.726,11,-13.143,1,0.0537,0.00336,0.837,0.666,0.619,149.583,audio_features,0JfWS5txNJcbTHnJavTImO,https://api.spotify.com/v1/tracks/0JfWS5txNJcbTHnJavTImO,https://api.spotify.com/v1/audio-analysis/0JfWS5txNJcbTHnJavTImO,579227,4
Hollow Hills,Bauhaus,spotify:track:7zOfXH5GBHxa4VATEqUV0n,0.208,0.116,4,-22.887,0,0.0332,0.0788,0.0401,0.234,0.156,174.801,audio_features,7zOfXH5GBHxa4VATEqUV0n,https://api.spotify.com/v1/tracks/7zOfXH5GBHxa4VATEqUV0n,https://api.spotify.com/v1/audio-analysis/7zOfXH5GBHxa4VATEqUV0n,287667,4
All We Ever Wanted Was Everything,Bauhaus,spotify:track:1zofyCUcfDwJIEUOabuXsV,0.597,0.188,0,-20.031,1,0.0351,0.26,0.155,0.173,0.278,116.17,audio_features,1zofyCUcfDwJIEUOabuXsV,https://api.spotify.com/v1/tracks/1zofyCUcfDwJIEUOabuXsV,https://api.spotify.com/v1/audio-analysis/1zofyCUcfDwJIEUOabuXsV,230800,4
Respect Yourself,The Staple Singers,spotify:track:5be0HZp2qUypQNoykSKGo7,0.797,0.477,11,-10.506,0,0.0296,0.0363,0.248,0.0725,0.791,110.701,audio_features,5be0HZp2qUypQNoykSKGo7,https://api.spotify.com/v1/tracks/5be0HZp2qUypQNoykSKGo7,https://api.spotify.com/v1/audio-analysis/5be0HZp2qUypQNoykSKGo7,296867,4
I'll Take You There,The Staple Singers,spotify:track:6iPhfWRXbRzU20l4auU3PB,0.813,0.627,0,-9.73,1,0.153,0.127,0.000698,0.079,0.422,102.095,audio_features,6iPhfWRXbRzU20l4auU3PB,https://api.spotify.com/v1/tracks/6iPhfWRXbRzU20l4auU3PB,https://api.spotify.com/v1/audio-analysis/6iPhfWRXbRzU20l4auU3PB,289013,4
Be My Baby,The Ronettes,spotify:track:2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
La Belle Nation,Zeebee,spotify:track:7FbQDCESHnH0ffQZHhjHuA,0.832,0.507,8,-9.677,1,0.0431,0.0741,0.638,0.586,0.477,85.004,audio_features,7FbQDCESHnH0ffQZHhjHuA,https://api.spotify.com/v1/tracks/7FbQDCESHnH0ffQZHhjHuA,https://api.spotify.com/v1/audio-analysis/7FbQDCESHnH0ffQZHhjHuA,237608,4
Be Strong,The 2 Bears,spotify:track:3T80s0NAB7KDk8JxNgHSXW,0.786,0.64,9,-7.296,0,0.112,0.0029,0.000199,0.296,0.462,125.02,audio_features,3T80s0NAB7KDk8JxNgHSXW,https://api.spotify.com/v1/tracks/3T80s0NAB7KDk8JxNgHSXW,https://api.spotify.com/v1/audio-analysis/3T80s0NAB7KDk8JxNgHSXW,282547,4
Bear Hug,The 2 Bears,spotify:track:5Xc0N7o6JNUhrHi7ultPZS,0.794,0.61,1,-11.977,1,0.0562,0.00119,0.58,0.0918,0.749,125.018,audio_features,5Xc0N7o6JNUhrHi7ultPZS,https://api.spotify.com/v1/tracks/5Xc0N7o6JNUhrHi7ultPZS,https://api.spotify.com/v1/audio-analysis/5Xc0N7o6JNUhrHi7ultPZS,245720,4
Charles,Beanfield,spotify:track:3OsBbIwYl6juCO5AZvzGIK,0.74,0.581,5,-9.725,1,0.0342,0.464,0.935,0.112,0.496,93.629,audio_features,3OsBbIwYl6juCO5AZvzGIK,https://api.spotify.com/v1/tracks/3OsBbIwYl6juCO5AZvzGIK,https://api.spotify.com/v1/audio-analysis/3OsBbIwYl6juCO5AZvzGIK,380627,4
Heroes and Villians,Ooberman,spotify:track:6z8wcmyrxrNr1RvsTxW5Iz,0.43,0.313,7,-11.095,1,0.0268,0.314,0.0146,0.165,0.224,83.07,audio_features,6z8wcmyrxrNr1RvsTxW5Iz,https://api.spotify.com/v1/tracks/6z8wcmyrxrNr1RvsTxW5Iz,https://api.spotify.com/v1/audio-analysis/6z8wcmyrxrNr1RvsTxW5Iz,229840,3
Don't You Know?,The Spongetones,spotify:track:00GCgwJOmTE3CiXBFmoxpW,0.582,0.776,9,-9.812,0,0.0278,0.224,0.000377,0.383,0.84,133.923,audio_features,00GCgwJOmTE3CiXBFmoxpW,https://api.spotify.com/v1/tracks/00GCgwJOmTE3CiXBFmoxpW,https://api.spotify.com/v1/audio-analysis/00GCgwJOmTE3CiXBFmoxpW,163533,4
Beat And The Pulse,Austra,spotify:track:1kqantjg5HlqWuv3ZdLh7d,0.509,0.906,1,-6.61,1,0.0366,0.0164,0.794,0.0978,0.289,99.998,audio_features,1kqantjg5HlqWuv3ZdLh7d,https://api.spotify.com/v1/tracks/1kqantjg5HlqWuv3ZdLh7d,https://api.spotify.com/v1/audio-analysis/1kqantjg5HlqWuv3ZdLh7d,361209,4
"Beat Dis - 12"" Version",Bomb The Bass,spotify:track:3hWbM5cGgUiTUUkfSfD1kd,0.734,0.888,10,-8.381,0,0.0579,0.0718,0.513,0.0825,0.446,113.607,audio_features,3hWbM5cGgUiTUUkfSfD1kd,https://api.spotify.com/v1/tracks/3hWbM5cGgUiTUUkfSfD1kd,https://api.spotify.com/v1/audio-analysis/3hWbM5cGgUiTUUkfSfD1kd,357200,4
The Beat Generation,Bob McFadden,spotify:track:1Ea9FeVphJQiunrXPUhvdE,0.653,0.385,10,-7.866,0,0.272,0.746,0.0,0.0997,0.957,117.976,audio_features,1Ea9FeVphJQiunrXPUhvdE,https://api.spotify.com/v1/tracks/1Ea9FeVphJQiunrXPUhvdE,https://api.spotify.com/v1/audio-analysis/1Ea9FeVphJQiunrXPUhvdE,128287,4
Love How You Feel,Sharon Redd,spotify:track:5orkVYEr4axRgFuJXxxmtq,0.842,0.596,7,-9.917,1,0.0663,0.0122,0.129,0.0711,0.759,117.716,audio_features,5orkVYEr4axRgFuJXxxmtq,https://api.spotify.com/v1/tracks/5orkVYEr4axRgFuJXxxmtq,https://api.spotify.com/v1/audio-analysis/5orkVYEr4axRgFuJXxxmtq,420213,4
